"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
7.038529930E-1;-2.458625287E-1;4.718646049E0;8.467002869E0;9.696195465E0
7.060240140E-1;-2.315055877E-1;4.704289436E0;8.467600822E0;9.689385823E0
7.081934790E-1;-2.506481707E-1;4.709074974E0;8.486145973E0;9.708392508E0
7.103651590E-1;-2.650051117E-1;4.718646049E0;8.452646255E0;9.684166302E0
7.125349800E-1;-2.841476798E-1;4.728217602E0;8.452646255E0;9.689376157E0
7.147032440E-1;-3.224328458E-1;4.728217602E0;8.452646255E0;9.690574459E0
7.168634920E-1;-2.937189937E-1;4.728217602E0;8.457431793E0;9.693836448E0
7.190475030E-1;-3.128615618E-1;4.737788677E0;8.457431793E0;9.699106992E0
7.212155320E-1;-3.128615618E-1;4.718646049E0;8.457431793E0;9.689770660E0
7.233775090E-1;-2.937189937E-1;4.709074974E0;8.443074226E0;9.671978099E0
7.255479510E-1;-2.937189937E-1;4.694717884E0;8.443673134E0;9.665519275E0
7.277330400E-1;-2.937189937E-1;4.699503899E0;8.438887596E0;9.663665536E0
7.299039680E-1;-2.937189937E-1;4.685146809E0;8.429315567E0;9.648327958E0
7.320771150E-1;-2.793620527E-1;4.713860512E0;8.438288689E0;9.669707342E0
7.342438530E-1;-2.697907388E-1;4.694717884E0;8.434102058E0;9.656461080E0
7.364028700E-1;-2.841476798E-1;4.713860512E0;8.433503151E0;9.665671018E0
7.385860570E-1;-2.745763958E-1;4.723432064E0;8.433503151E0;9.670066083E0
7.407546350E-1;-2.506481707E-1;4.723432064E0;8.452646255E0;9.686117059E0
7.429288410E-1;-2.697907388E-1;4.713860512E0;8.471788406E0;9.698683765E0
7.450962090E-1;-2.793620527E-1;4.718646049E0;8.490931511E0;9.718002965E0
7.472631000E-1;-2.745763958E-1;4.704289436E0;8.481359482E0;9.702535234E0
7.494414130E-1;-2.985046208E-1;4.704289436E0;8.486145973E0;9.707425899E0
7.516112850E-1;-2.889333367E-1;4.709074974E0;8.495717049E0;9.717822686E0
7.537838930E-1;-3.032902777E-1;4.704289436E0;8.471788406E0;9.695025678E0
7.559461140E-1;-3.128615618E-1;4.704289436E0;8.490931511E0;9.712061541E0
7.580973090E-1;-3.080759048E-1;4.685146809E0;8.462815285E0;9.678055276E0
7.602902090E-1;-3.080759048E-1;4.685146809E0;8.501100540E0;9.711550946E0
7.624435810E-1;-3.128615618E-1;4.703691006E0;8.519644737E0;9.736885430E0
7.646434100E-1;-3.272185028E-1;4.698905468E0;8.519644737E0;9.735046533E0
7.668042280E-1;-3.320041299E-1;4.684548378E0;8.514859200E0;9.724096227E0
7.689719220E-1;-3.176472187E-1;4.679762840E0;8.529216766E0;9.733890211E0
7.711511610E-1;-3.272185028E-1;4.670191765E0;8.520243645E0;9.721744434E0
7.733217960E-1;-3.224328458E-1;4.694119930E0;8.538787842E0;9.749339602E0
7.754964890E-1;-3.272185028E-1;4.698905468E0;8.524430275E0;9.739234881E0
7.776614670E-1;-3.463610709E-1;4.694119930E0;8.519644737E0;9.733399938E0
7.798296690E-1;-3.655036688E-1;4.689334393E0;8.548358917E0;9.756940615E0
7.819945150E-1;-3.511467278E-1;4.689334393E0;8.562715530E0;9.768994745E0
7.841747620E-1;-3.415754437E-1;4.670191765E0;8.586644173E0;9.780481739E0
7.863421720E-1;-3.176472187E-1;4.670191765E0;8.586644173E0;9.779675303E0
7.885033560E-1;-3.128615618E-1;4.674977303E0;8.596215248E0;9.790209994E0
7.906883520E-1;-3.176472187E-1;4.698905468E0;8.610571861E0;9.814405745E0
7.928609800E-1;-3.032902777E-1;4.694119930E0;8.610571861E0;9.811661159E0
7.950338130E-1;-3.032902777E-1;4.713262558E0;8.591429710E0;9.804054947E0
7.972014660E-1;-3.128615618E-1;4.713262558E0;8.572287560E0;9.787586030E0
7.993752120E-1;-3.080759048E-1;4.718048096E0;8.577073097E0;9.793930340E0
8.015572290E-1;-3.415754437E-1;4.727619171E0;8.577073097E0;9.799655082E0
8.037118720E-1;-3.320041299E-1;4.722833633E0;8.601000786E0;9.817973253E0
8.058817130E-1;-3.367897868E-1;4.722833633E0;8.591429710E0;9.809752767E0
8.080498350E-1;-3.415754437E-1;4.703691006E0;8.581858635E0;9.792327634E0
8.102240290E-1;-3.463610709E-1;4.708476543E0;8.601000786E0;9.811571325E0
8.123845100E-1;-3.511467278E-1;4.713262558E0;8.605786324E0;9.818233355E0
8.145694980E-1;-3.655036688E-1;4.698905468E0;8.620143890E0;9.824468750E0
8.167382710E-1;-3.798605800E-1;4.703691006E0;8.624929428E0;9.831500942E0
8.189129640E-1;-3.798605800E-1;4.698905468E0;8.596215248E0;9.804025869E0
8.210799750E-1;-3.846462369E-1;4.679762840E0;8.596215248E0;9.795052300E0
8.232514840E-1;-4.133601189E-1;4.684548378E0;8.572287560E0;9.777523925E0
8.254233090E-1;-4.133601189E-1;4.698905468E0;8.601000786E0;9.809576632E0
8.275952250E-1;-4.277170599E-1;4.689334393E0;8.586644173E0;9.793020835E0
8.297645460E-1;-4.420739710E-1;4.694119930E0;8.581858635E0;9.791756173E0
8.319357800E-1;-4.420739710E-1;4.689334393E0;8.586644173E0;9.793658386E0
8.340985410E-1;-4.468596280E-1;4.698905468E0;8.601000786E0;9.811045339E0
8.362500820E-1;-4.372883439E-1;4.689334393E0;8.596215248E0;9.801836294E0
8.384484050E-1;-4.564309120E-1;4.694119930E0;8.572287560E0;9.784028061E0
8.406184380E-1;-4.516452849E-1;4.698905468E0;8.567501068E0;9.781910376E0
8.427969260E-1;-4.516452849E-1;4.722833633E0;8.557929993E0;9.785055276E0
8.449618120E-1;-4.660021961E-1;4.741976261E0;8.567501068E0;9.803344912E0
8.471268620E-1;-4.420739710E-1;4.703691006E0;8.567501068E0;9.783772944E0
8.493040560E-1;-4.414757788E-1;4.627120972E0;8.520243645E0;9.705653049E0
8.514724630E-1;-4.510470629E-1;4.598406792E0;8.529814720E0;9.700851903E0
8.536460570E-1;-4.414757788E-1;4.598406792E0;8.534600258E0;9.704619902E0
8.558127450E-1;-4.558327198E-1;4.636692047E0;8.529814720E0;9.719281649E0
8.579787100E-1;-4.660021961E-1;4.679762840E0;8.514859200E0;9.727289729E0
8.601520890E-1;-4.325026870E-1;4.718048096E0;8.529216766E0;9.756770729E0
8.623155510E-1;-4.133601189E-1;4.741976261E0;8.538787842E0;9.775893988E0
8.644990440E-1;-3.559323549E-1;4.737190723E0;8.538787842E0;9.771313197E0
8.666751210E-1;-3.559323549E-1;4.708476543E0;8.510073662E0;9.732306660E0
8.688651340E-1;-3.798605800E-1;4.684548378E0;8.490931511E0;9.704906259E0
8.710135910E-1;-3.894318938E-1;4.684548378E0;8.510073662E0;9.722037052E0
8.731832390E-1;-3.990031779E-1;4.670191765E0;8.486145973E0;9.694563844E0
8.753476780E-1;-4.037888348E-1;4.674977303E0;8.490931511E0;9.701256420E0
8.775292980E-1;-3.894318938E-1;4.694119930E0;8.471788406E0;9.693173780E0
8.797181400E-1;-3.750749528E-1;4.718048096E0;8.481359482E0;9.712575236E0
8.818672690E-1;-3.655036688E-1;4.746761799E0;8.505288124E0;9.747064511E0
8.840377920E-1;-3.511467278E-1;4.737190723E0;8.529216766E0;9.762777198E0
8.862018130E-1;-3.463610709E-1;4.737190723E0;8.534002304E0;9.766787459E0
8.883835050E-1;-3.702892959E-1;4.722833633E0;8.543573380E0;9.769079679E0
8.905710350E-1;-3.655036688E-1;4.698905468E0;8.543573380E0;9.757353720E0
8.927211510E-1;-3.846462369E-1;4.698905468E0;8.548358917E0;9.762279729E0
8.948915620E-1;-3.846462369E-1;4.684548378E0;8.553144455E0;9.759571010E0
8.970579130E-1;-3.463610709E-1;4.694119930E0;8.548358917E0;9.758543338E0
8.992350060E-1;-3.559323549E-1;4.698905468E0;8.557929993E0;9.769573491E0
9.014120290E-1;-3.702892959E-1;4.698905468E0;8.553144455E0;9.765915565E0
9.035753600E-1;-3.511467278E-1;4.703691006E0;8.548358917E0;9.763321836E0
9.057470310E-1;-3.559323549E-1;4.722833633E0;8.567501068E0;9.789480064E0
9.079202190E-1;-3.511467278E-1;4.713262558E0;8.562715530E0;9.780503321E0
9.100878820E-1;-3.463610709E-1;4.713262558E0;8.596215248E0;9.809675149E0
9.122591160E-1;-3.559323549E-1;4.718048096E0;8.572287560E0;9.791362504E0
9.144315400E-1;-3.463610709E-1;4.708476543E0;8.572287560E0;9.786410545E0
9.166005270E-1;-3.511467278E-1;4.713262558E0;8.581858635E0;9.797267251E0
9.187732870E-1;-3.655036688E-1;4.718048096E0;8.586644173E0;9.804286252E0
9.209384480E-1;-3.655036688E-1;4.718048096E0;8.577073097E0;9.795904944E0
9.230978110E-1;-3.702892959E-1;4.698905468E0;8.586644173E0;9.795268496E0
9.252736120E-1;-3.894318938E-1;4.684548378E0;8.586644173E0;9.789132181E0
9.274553350E-1;-3.942175210E-1;4.689334393E0;8.577073097E0;9.783222752E0
9.296293550E-1;-3.990031779E-1;4.679762840E0;8.557929993E0;9.762046381E0
9.317982300E-1;-3.990031779E-1;4.679762840E0;8.543573380E0;9.749463055E0
9.339643170E-1;-3.894318938E-1;4.679762840E0;8.543573380E0;9.749076035E0
9.361307810E-1;-3.894318938E-1;4.689334393E0;8.514859200E0;9.728532337E0
9.383082710E-1;-3.894318938E-1;4.703691006E0;8.534002304E0;9.752208037E0
9.404806540E-1;-3.942175210E-1;4.708476543E0;8.510073662E0;9.733782027E0
9.426530680E-1;-3.846462369E-1;4.703691006E0;8.514859200E0;9.735270361E0
9.448202850E-1;-3.750749528E-1;4.694119930E0;8.514859200E0;9.730275964E0
9.469841840E-1;-3.702892959E-1;4.694119930E0;8.510073662E0;9.725905090E0
9.491657850E-1;-3.607180119E-1;4.694119930E0;8.524430275E0;9.738110233E0
9.513359710E-1;-3.367897868E-1;4.685146809E0;8.510073662E0;9.720359135E0
9.535094530E-1;-3.415754437E-1;4.713262558E0;8.524430275E0;9.746662467E0
9.556741970E-1;-3.463610709E-1;4.694119930E0;8.548358917E0;9.758543338E0
9.578412810E-1;-3.367897868E-1;4.698905468E0;8.534002304E0;9.747940053E0
9.600271120E-1;-3.320041299E-1;4.698905468E0;8.538787842E0;9.751965809E0
9.621895670E-1;-3.463610709E-1;4.694119930E0;8.534002304E0;9.745969589E0
9.643631110E-1;-3.272185028E-1;4.703691006E0;8.557929993E0;9.770872366E0
9.665297480E-1;-3.415754437E-1;4.689334393E0;8.553144455E0;9.760266948E0
9.687011250E-1;-3.559323549E-1;4.694119930E0;8.553144455E0;9.763079936E0
9.708757560E-1;-3.702892959E-1;4.679762840E0;8.548358917E0;9.752524524E0
9.730439490E-1;-3.750749528E-1;4.684548378E0;8.572287560E0;9.775980193E0
9.752152950E-1;-3.702892959E-1;4.679762840E0;8.577073097E0;9.777703070E0
9.773782390E-1;-3.750749528E-1;4.679762840E0;8.586644173E0;9.786282216E0
9.795290560E-1;-3.942175210E-1;4.670191765E0;8.605786324E0;9.799268178E0
9.817285590E-1;-4.085744619E-1;4.674977303E0;8.605786324E0;9.802137732E0
9.839006890E-1;-3.942175210E-1;4.674977303E0;8.610571861E0;9.805751782E0
9.860764910E-1;-4.037888348E-1;4.665405750E0;8.601000786E0;9.793174703E0
9.882382850E-1;-4.127618968E-1;4.665405750E0;8.639286041E0;9.827189145E0
9.903984200E-1;-4.223332107E-1;4.660620213E0;8.629714966E0;9.816910232E0
9.925807630E-1;-4.079762697E-1;4.641477585E0;8.611170769E0;9.790915218E0
9.947507260E-1;-4.085744619E-1;4.665405750E0;8.639286041E0;9.827014155E0
9.969252360E-1;-4.175475538E-1;4.646263599E0;8.639286041E0;9.818318323E0
9.990941820E-1;-4.127618968E-1;4.651049137E0;8.634500504E0;9.816171830E0
1.001264428E0;-4.223332107E-1;4.641477585E0;8.629714966E0;9.807836658E0
1.003438674E0;-4.079762697E-1;4.636692047E0;8.620741844E0;9.797068323E0
1.005605686E0;-4.175475538E-1;4.641477585E0;8.644071579E0;9.820266473E0
1.007766596E0;-3.984049559E-1;4.622334957E0;8.611170769E0;9.781460472E0
1.009945337E0;-3.936193287E-1;4.646263599E0;8.634500504E0;9.813118799E0
1.012107416E0;-3.942175210E-1;4.646263599E0;8.610571861E0;9.792094805E0
1.014289606E0;-3.702892959E-1;4.655834675E0;8.610571861E0;9.795706124E0
1.016438369E0;-3.846462369E-1;4.660620213E0;8.605786324E0;9.794329571E0
1.018623356E0;-3.702892959E-1;4.674977303E0;8.620143890E0;9.813226158E0
1.020789076E0;-3.559323549E-1;4.698905468E0;8.644071579E0;9.845119293E0
1.022965042E0;-3.559323549E-1;4.703691006E0;8.624929428E0;9.830605503E0
1.025134170E0;-3.463610709E-1;4.713262558E0;8.648857117E0;9.855837831E0
1.027305272E0;-3.272185028E-1;4.698905468E0;8.634500504E0;9.835719775E0
1.029476313E0;-3.320041299E-1;4.698905468E0;8.644071579E0;9.844283255E0
1.031646774E0;-3.272185028E-1;4.708476543E0;8.634500504E0;9.840295842E0
1.033815546E0;-3.272185028E-1;4.708476543E0;8.644071579E0;9.848695181E0
1.035979802E0;-3.272185028E-1;4.698905468E0;8.639286041E0;9.839921130E0
1.038159917E0;-3.320041299E-1;4.698905468E0;8.624929428E0;9.827479177E0
1.040331599E0;-3.176472187E-1;4.698905468E0;8.644071579E0;9.843809517E0
1.042503779E0;-3.080759048E-1;4.727619171E0;8.658429146E0;9.869837337E0
1.044672928E0;-3.128615618E-1;4.718048096E0;8.658429146E0;9.865407010E0
1.046840938E0;-3.224328458E-1;4.722833633E0;8.672785759E0;9.880603893E0
1.049004430E0;-2.985046208E-1;4.718048096E0;8.687142372E0;9.890173175E0
1.051186345E0;-3.128615618E-1;4.703691006E0;8.706285477E0;9.900605953E0
1.053358516E0;-3.128615618E-1;4.708476543E0;8.706285477E0;9.902880415E0
1.055529739E0;-2.985046208E-1;4.684548378E0;8.696713448E0;9.882657704E0
1.057698685E0;-3.080759048E-1;4.694119930E0;8.711071014E0;9.900122772E0
1.059866430E0;-3.176472187E-1;4.684548378E0;8.687142372E0;9.874833460E0
1.062038020E0;-3.224328458E-1;4.674977303E0;8.682356834E0;9.866240212E0
1.064208889E0;-3.128615618E-1;4.674977303E0;8.663214684E0;9.849090506E0
1.066378688E0;-3.224328458E-1;4.679762840E0;8.658429146E0;9.847463554E0
1.068540818E0;-3.176472187E-1;4.679762840E0;8.668000221E0;9.855724622E0
1.070722366E0;-3.272185028E-1;4.679762840E0;8.668000221E0;9.856037745E0
1.072884455E0;-3.176472187E-1;4.670191765E0;8.677571297E0;9.859606203E0
1.075069210E0;-3.176472187E-1;4.665405750E0;8.677571297E0;9.857340117E0
1.077231635E0;-2.985046208E-1;4.651049137E0;8.672785759E0;9.845738972E0
1.079393581E0;-3.080759048E-1;4.651049137E0;8.663214684E0;9.837604256E0
1.081577988E0;-3.176472187E-1;4.655834675E0;8.663214684E0;9.840171997E0
1.083748734E0;-3.320041299E-1;4.646263599E0;8.672785759E0;9.844552047E0
1.085923906E0;-3.367897868E-1;4.641477585E0;8.648857117E0;9.821378262E0
1.088089037E0;-3.224328458E-1;4.646263599E0;8.658429146E0;9.831588053E0
1.090252030E0;-3.224328458E-1;4.655834675E0;8.653642654E0;9.831901680E0
1.092434057E0;-3.463610709E-1;4.651049137E0;8.648857117E0;9.826238013E0
1.094603003E0;-3.463610709E-1;4.651049137E0;8.653642654E0;9.830450410E0
1.096776679E0;-3.511467278E-1;4.627120972E0;8.625527382E0;9.794553340E0
1.098945136E0;-3.607180119E-1;4.627120972E0;8.635098457E0;9.803330625E0
1.101116187E0;-3.457628787E-1;4.617549419E0;8.644669533E0;9.806713310E0
1.103287532E0;-3.553341627E-1;4.612763882E0;8.630312920E0;9.792147573E0
1.105458778E0;-3.511467278E-1;4.622334957E0;8.644669533E0;9.809158772E0
1.107629055E0;-3.457628787E-1;4.617549419E0;8.644669533E0;9.806713310E0
1.109796240E0;-3.601198196E-1;4.622334957E0;8.644669533E0;9.809484088E0
1.111951982E0;-3.601198196E-1;4.627120972E0;8.659027100E0;9.824392352E0
1.114141771E0;-3.559323549E-1;4.636692047E0;8.649456024E0;9.820320285E0
1.116315152E0;-3.649054468E-1;4.627120972E0;8.639883995E0;9.807701052E0
1.118502987E0;-3.696911037E-1;4.631906509E0;8.635098457E0;9.805924474E0
1.120667720E0;-3.840480447E-1;4.617549419E0;8.639883995E0;9.803920185E0
1.122837266E0;-3.888336718E-1;4.636692047E0;8.630312920E0;9.804713451E0
1.124994372E0;-3.888336718E-1;4.636692047E0;8.615956306E0;9.792078831E0
1.127169186E0;-3.942175210E-1;4.660620213E0;8.605786324E0;9.794710127E0
1.129333473E0;-4.031906128E-1;4.651049137E0;8.620143890E0;9.803147527E0
1.131510616E0;-4.175475538E-1;4.636692047E0;8.630312920E0;9.805894156E0
1.133693214E0;-3.984049559E-1;4.622334957E0;8.639883995E0;9.806747800E0
1.135865354E0;-4.175475538E-1;4.627120972E0;8.620741844E0;9.792945644E0
1.138036964E0;-4.127618968E-1;4.631906509E0;8.625527382E0;9.799216954E0
1.140205085E0;-4.127618968E-1;4.627120972E0;8.625527382E0;9.796955827E0
1.142375577E0;-4.079762697E-1;4.636692047E0;8.620741844E0;9.797068323E0
1.144544532E0;-4.127618968E-1;4.646263599E0;8.624929428E0;9.805485478E0
1.146696683E0;-4.175475538E-1;4.655834675E0;8.629714966E0;9.814434414E0
1.148858996E0;-4.085744619E-1;4.660620213E0;8.624929428E0;9.812121152E0
1.151054888E0;-4.031906128E-1;4.641477585E0;8.644071579E0;9.819666507E0
1.153219866E0;-4.037888348E-1;4.655834675E0;8.615358353E0;9.801236733E0
1.155404102E0;-4.031906128E-1;4.631906509E0;8.630312920E0;9.803031249E0
1.157557565E0;-4.079762697E-1;4.622334957E0;8.615956306E0;9.786068065E0
1.159746844E0;-4.175475538E-1;4.641477585E0;8.648857117E0;9.824479098E0
1.161914243E0;-4.127618968E-1;4.631906509E0;8.639883995E0;9.811856386E0
1.164087909E0;-4.031906128E-1;4.627120972E0;8.644669533E0;9.813415434E0
1.166253192E0;-4.031906128E-1;4.627120972E0;8.620741844E0;9.792344004E0
1.168420174E0;-4.175475538E-1;4.631906509E0;8.615956306E0;9.790996218E0
1.170597735E0;-4.271188378E-1;4.617549419E0;8.649456024E0;9.814136878E0
1.172768196E0;-4.223332107E-1;4.612763882E0;8.615956306E0;9.782160244E0
1.174940936E0;-4.223332107E-1;4.627120972E0;8.625527382E0;9.797363750E0
1.177106464E0;-4.271188378E-1;4.607978344E0;8.601598740E0;9.767466191E0
1.179268114E0;-4.414757788E-1;4.607978344E0;8.592027664E0;9.759677488E0
1.181449277E0;-4.175475538E-1;4.612763882E0;8.601598740E0;9.769311003E0
1.183620054E0;-4.414757788E-1;4.603192329E0;8.592027664E0;9.757418709E0
1.185794076E0;-4.366901219E-1;4.598406792E0;8.606385231E0;9.767594895E0
1.187961017E0;-4.319044948E-1;4.598406792E0;8.615956306E0;9.775816569E0
1.190129382E0;-4.366901219E-1;4.588835716E0;8.620741844E0;9.775750684E0
1.192309609E0;-4.319044948E-1;4.584050179E0;8.644669533E0;9.794404977E0
1.194477365E0;-4.462614357E-1;4.584050179E0;8.630312920E0;9.782380406E0
1.196647186E0;-4.414757788E-1;4.579264164E0;8.625527382E0;9.775698633E0
1.198804199E0;-4.606183469E-1;4.569693089E0;8.625527382E0;9.772102476E0
1.200986459E0;-4.558327198E-1;4.574478626E0;8.620741844E0;9.769893966E0
1.203161071E0;-4.558327198E-1;4.574478626E0;8.625527382E0;9.774116880E0
1.205335326E0;-4.558327198E-1;4.564907551E0;8.625527382E0;9.769641090E0
1.207503376E0;-4.510470629E-1;4.579264164E0;8.639883995E0;9.788804788E0
1.209678902E0;-4.366901219E-1;4.564907551E0;8.649456024E0;9.789901364E0
1.211866220E0;-4.462614357E-1;4.584050179E0;8.644669533E0;9.795048578E0
1.214029234E0;-4.366901219E-1;4.584050179E0;8.654241562E0;9.803066424E0
1.216185800E0;-4.510470629E-1;4.603192329E0;8.639883995E0;9.800021353E0
1.218352956E0;-4.510470629E-1;4.588835716E0;8.625527382E0;9.780622644E0
1.220524169E0;-4.175475538E-1;4.612763882E0;8.635098457E0;9.798819416E0
1.222695789E0;-4.223332107E-1;4.607978344E0;8.649456024E0;9.809430120E0
1.224858489E0;-4.175475538E-1;4.612763882E0;8.659027100E0;9.819912775E0
1.227042623E0;-4.223332107E-1;4.607978344E0;8.659027100E0;9.817870445E0
1.229211945E0;-4.127618968E-1;4.607978344E0;8.649456024E0;9.809022699E0
1.231386097E0;-3.936193287E-1;4.607978344E0;8.649456024E0;9.808235831E0
1.233549997E0;-4.079762697E-1;4.603192329E0;8.649456024E0;9.806575028E0
1.235714019E0;-3.888336718E-1;4.617549419E0;8.668598175E0;9.829422597E0
1.237895762E0;-4.127618968E-1;4.612763882E0;8.654241562E0;9.815490819E0
1.240065907E0;-4.127618968E-1;4.607978344E0;8.659027100E0;9.817463375E0
1.242239633E0;-4.079762697E-1;4.612763882E0;8.654241562E0;9.815290738E0
1.244404307E0;-3.984049559E-1;4.598406792E0;8.659027100E0;9.812381049E0
1.246560771E0;-4.031906128E-1;4.603192329E0;8.654241562E0;9.810598315E0
1.248748617E0;-4.031906128E-1;4.607978344E0;8.649456024E0;9.808624603E0
1.250915212E0;-4.079762697E-1;4.631906509E0;8.639883995E0;9.811656231E0
1.253082835E0;-4.079762697E-1;4.651049137E0;8.624929428E0;9.807553739E0
1.255254334E0;-3.936193287E-1;4.636692047E0;8.620741844E0;9.796480963E0
1.257407471E0;-3.840480447E-1;4.631906509E0;8.615956306E0;9.789624808E0
1.259609344E0;-3.798605800E-1;4.646263599E0;8.620143890E0;9.799945928E0
1.261777618E0;-3.798605800E-1;4.651049137E0;8.601000786E0;9.785385361E0
1.263953176E0;-3.655036688E-1;4.636692047E0;8.606385231E0;9.782758957E0
1.266115988E0;-3.649054468E-1;4.627120972E0;8.625527382E0;9.795056257E0
1.268281963E0;-3.559323549E-1;4.641477585E0;8.630312920E0;9.805728076E0
1.270459626E0;-3.511467278E-1;4.631906509E0;8.654241562E0;9.822105627E0
1.272630239E0;-3.607180119E-1;4.636692047E0;8.668000221E0;9.836831729E0
1.274801778E0;-3.607180119E-1;4.641477585E0;8.696713448E0;9.864393364E0
1.276973338E0;-3.649054468E-1;4.641477585E0;8.687142372E0;9.856110427E0
1.279151297E0;-3.888336718E-1;4.641477585E0;8.668000221E0;9.840159228E0
1.281314280E0;-3.984049559E-1;4.651049137E0;8.629714966E0;9.811369169E0
1.283484945E0;-4.079762697E-1;4.641477585E0;8.644071579E0;9.819864168E0
1.285652721E0;-4.223332107E-1;4.631906509E0;8.648857117E0;9.820165614E0
1.287822287E0;-4.175475538E-1;4.617549419E0;8.678169250E0;9.839041119E0
1.289980470E0;-4.127618968E-1;4.627120972E0;8.691927910E0;9.855467095E0
1.292155610E0;-4.175475538E-1;4.622334957E0;8.682356834E0;9.844980783E0
1.294338899E0;-4.127618968E-1;4.627120972E0;8.659027100E0;9.826462801E0
1.296518455E0;-4.079762697E-1;4.612763882E0;8.659027100E0;9.819510455E0
1.298705873E0;-4.175475538E-1;4.617549419E0;8.649456024E0;9.813724987E0
1.300868043E0;-3.984049559E-1;4.627120972E0;8.644669533E0;9.813219977E0
1.303023174E0;-3.840480447E-1;4.622334957E0;8.659027100E0;9.823045539E0
1.305188509E0;-3.984049559E-1;4.622334957E0;8.654241562E0;9.819399369E0
1.307360048E0;-3.744767308E-1;4.607978344E0;8.649456024E0;9.807486261E0
1.309531902E0;-3.744767308E-1;4.622334957E0;8.663812637E0;9.826894865E0
1.311690105E0;-3.696911037E-1;4.631906509E0;8.639883995E0;9.810138881E0
1.313864809E0;-3.511467278E-1;4.627120972E0;8.625527382E0;9.794553340E0
1.316046480E0;-3.607180119E-1;4.631906509E0;8.639883995E0;9.809804832E0
1.318222068E0;-3.702892959E-1;4.651049137E0;8.639286041E0;9.818688076E0
1.320392386E0;-3.655036688E-1;4.655834675E0;8.644071579E0;9.824986662E0
1.322553499E0;-3.846462369E-1;4.665405750E0;8.653642654E0;9.838673423E0
1.324703198E0;-3.655036688E-1;4.651049137E0;8.653642654E0;9.831143484E0
1.326902589E0;-3.559323549E-1;4.660620213E0;8.644071579E0;9.826903992E0
1.329073987E0;-3.894318938E-1;4.665405750E0;8.639286041E0;9.826236885E0
1.331253481E0;-3.942175210E-1;4.655834675E0;8.624929428E0;9.809261522E0
1.333422263E0;-3.846462369E-1;4.665405750E0;8.605786324E0;9.796607667E0
1.335612897E0;-3.942175210E-1;4.660620213E0;8.577073097E0;9.769491857E0
1.337756859E0;-3.750749528E-1;4.651049137E0;8.582456589E0;9.768904769E0
1.339925834E0;-3.702892959E-1;4.651049137E0;8.587242126E0;9.772926869E0
1.342088645E0;-3.942175210E-1;4.655834675E0;8.581858635E0;9.771412467E0
1.344251070E0;-3.894318938E-1;4.646263599E0;8.582456589E0;9.767189142E0
1.346416761E0;-3.846462369E-1;4.641477585E0;8.572885513E0;9.756312465E0
1.348599724E0;-3.894318938E-1;4.631906509E0;8.568099976E0;9.747746011E0
1.350786552E0;-3.798605800E-1;4.646263599E0;8.558527946E0;9.745791918E0
1.352959536E0;-3.942175210E-1;4.651049137E0;8.577671051E0;9.765454735E0
1.355130689E0;-4.127618968E-1;4.641477585E0;8.553742409E0;9.740646578E0
1.357308830E0;-3.894318938E-1;4.641477585E0;8.548956871E0;9.735483293E0
1.359466128E0;-3.984049559E-1;4.627120972E0;8.534600258E0;9.716397303E0
